Unnamed: 0,Student ID,Well versed with the subject,Explains concepts in an understandable way,Use of presentations,Degree of difficulty of assignments,Solves doubts willingly,Structuring of the course,Provides support for students going above and beyond,Course recommendation based on relevance,Department,Course,Instructor,Semester,Academic Year,Gender,Attendance (%),Study Hours,GPA,Overall Satisfaction,Satisfaction Label,Student Feedback,Feedback Length
882,203,8,7,8,9,4,10,8,10,Information Technology,Artificial Intelligence,Dr. James Mwangi,2025 Semester 1,Year 2,Male,98,19,2.23,8.0,Satisfied,The instructor encouraged participation and answered questions thoroughly.,8
469,829,6,9,5,3,2,2,10,9,Software Engineering,Computer Networks,Dr. James Mwangi,2024 Semester 1,Year 3,Female,59,15,2.55,5.75,Unsatisfied,Feedback on assessments was delayed.,5
374,145,6,8,4,6,1,3,2,7,Software Engineering,Computer Networks,Prof. Linda Wanjiru,2023 Semester 2,Year 3,Female,75,6,2.42,4.62,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
21,509,8,2,7,5,2,3,4,4,Data Science,Computer Networks,Prof. Linda Wanjiru,2025 Semester 1,Year 4,Male,86,11,2.91,4.38,Unsatisfied,More practical examples are needed during lectures.,7
749,694,9,8,8,10,7,7,7,2,Information Technology,Database Systems,Dr. Sarah Johnson,2025 Semester 1,Year 3,Male,85,21,3.82,7.25,Neutral,The course was generally good but some topics needed more explanation.,11
669,725,5,10,8,4,3,5,1,6,Software Engineering,Machine Learning,Dr. James Mwangi,2025 Semester 1,Year 2,Male,87,11,2.21,5.25,Unsatisfied,Feedback on assessments was delayed.,5
37,977,9,5,4,4,6,3,1,9,Computer Science,Computer Networks,Prof. Michael Kimani,2024 Semester 2,Year 4,Male,60,20,3.44,5.12,Unsatisfied,There were too few opportunities to ask questions.,8
229,651,8,7,6,3,9,10,6,1,Computer Science,Operating Systems,Dr. James Mwangi,2024 Semester 2,Year 3,Male,54,20,3.37,6.25,Neutral,The presentations were useful but could be more interactive.,9
364,457,7,4,8,2,3,6,8,4,Cyber Security,Cloud Computing,Dr. Sarah Johnson,2025 Semester 1,Year 3,Female,93,21,2.19,5.25,Unsatisfied,I would not recommend this course without improvements.,8
562,882,6,3,4,1,7,5,4,2,Information Technology,Operating Systems,Prof. Linda Wanjiru,2024 Semester 2,Year 2,Male,76,18,3.85,4.0,Unsatisfied,There were too few opportunities to ask questions.,8
437,512,5,10,7,9,9,9,6,9,Information Technology,Computer Networks,Prof. Linda Wanjiru,2024 Semester 1,Year 2,Male,95,18,3.14,8.0,Satisfied,The labs complemented the lectures very well.,7
775,928,6,7,6,9,4,8,5,8,Cyber Security,Cloud Computing,Dr. Sarah Johnson,2024 Semester 2,Year 4,Male,46,10,2.73,6.62,Neutral,The presentations were useful but could be more interactive.,9
282,777,8,6,4,6,4,7,10,1,Software Engineering,Data Mining,Prof. Michael Kimani,2024 Semester 2,Year 3,Male,68,2,3.51,5.75,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
26,864,9,8,5,2,3,9,2,8,Information Technology,Operating Systems,Prof. Linda Wanjiru,2025 Semester 1,Year 2,Male,67,9,2.51,5.75,Unsatisfied,The presentations were difficult to follow.,6
225,831,5,2,8,3,5,10,7,7,Computer Science,Machine Learning,Dr. Grace Njeri,2023 Semester 2,Year 4,Female,46,14,3.39,5.88,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
276,416,6,2,5,8,9,6,3,7,Computer Science,Machine Learning,Prof. Linda Wanjiru,2023 Semester 2,Year 3,Male,82,19,2.08,5.75,Unsatisfied,There were too few opportunities to ask questions.,8
797,640,10,9,4,10,2,4,3,1,Data Science,Operating Systems,Dr. Grace Njeri,2023 Semester 2,Year 3,Male,75,10,3.68,5.38,Unsatisfied,The presentations were difficult to follow.,6
608,722,7,10,5,5,4,9,6,7,Information Technology,Computer Networks,Dr. Sarah Johnson,2024 Semester 1,Year 4,Male,95,23,2.9,6.62,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
283,845,5,10,6,8,4,4,4,5,Software Engineering,Machine Learning,Dr. Sarah Johnson,2024 Semester 2,Year 4,Female,84,4,3.27,5.75,Unsatisfied,I would not recommend this course without improvements.,8
878,841,8,9,8,3,4,4,7,1,Cyber Security,Data Mining,Prof. Linda Wanjiru,2023 Semester 2,Year 2,Female,70,6,2.44,5.5,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
959,945,9,3,8,2,4,9,1,1,Cyber Security,Artificial Intelligence,Dr. James Mwangi,2025 Semester 1,Year 3,Male,73,14,3.35,4.62,Unsatisfied,More practical examples are needed during lectures.,7
480,115,5,5,7,1,3,8,1,10,Software Engineering,Computer Networks,Dr. Grace Njeri,2023 Semester 2,Year 3,Male,47,4,3.54,5.0,Unsatisfied,Course organization could be significantly improved.,6
452,341,9,4,4,4,7,5,5,8,Data Science,Data Mining,Prof. Michael Kimani,2023 Semester 2,Year 3,Female,58,15,2.95,5.75,Unsatisfied,Feedback on assessments was delayed.,5
828,558,7,9,5,5,9,7,3,5,Cyber Security,Cloud Computing,Prof. Linda Wanjiru,2024 Semester 2,Year 4,Female,69,16,3.24,6.25,Neutral,The course was generally good but some topics needed more explanation.,11
815,131,9,4,8,2,7,5,2,10,Information Technology,Data Mining,Prof. Michael Kimani,2024 Semester 2,Year 2,Female,92,7,2.91,5.88,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
658,269,9,10,6,10,10,1,9,10,Data Science,Computer Networks,Prof. Linda Wanjiru,2024 Semester 2,Year 3,Male,45,17,3.79,8.12,Satisfied,The lecturer explains concepts clearly and makes learning enjoyable.,9
515,617,5,7,5,4,7,1,10,6,Information Technology,Cloud Computing,Dr. James Mwangi,2024 Semester 1,Year 4,Male,97,19,3.0,5.62,Unsatisfied,Feedback on assessments was delayed.,5
546,431,10,9,4,3,3,9,4,1,Computer Science,Computer Networks,Dr. James Mwangi,2024 Semester 1,Year 3,Female,47,19,3.68,5.38,Unsatisfied,Course organization could be significantly improved.,6
191,459,8,5,8,6,6,1,8,4,Data Science,Machine Learning,Dr. James Mwangi,2023 Semester 2,Year 2,Male,98,17,3.6,5.75,Unsatisfied,More practical examples are needed during lectures.,7
48,621,10,4,5,1,5,10,1,10,Cyber Security,Artificial Intelligence,Dr. James Mwangi,2024 Semester 2,Year 3,Female,70,6,2.82,5.75,Unsatisfied,I would not recommend this course without improvements.,8
511,967,5,5,8,8,1,9,8,5,Data Science,Computer Networks,Dr. Sarah Johnson,2023 Semester 2,Year 2,Female,62,11,2.46,6.12,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
16,223,9,10,4,5,7,10,10,6,Data Science,Computer Networks,Dr. Sarah Johnson,2025 Semester 1,Year 2,Female,53,16,2.81,7.62,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
171,228,7,6,6,1,6,6,6,9,Data Science,Machine Learning,Dr. Grace Njeri,2025 Semester 1,Year 3,Male,82,8,3.65,5.88,Unsatisfied,More practical examples are needed during lectures.,7
219,444,8,2,6,10,7,2,4,8,Data Science,Database Systems,Prof. Michael Kimani,2024 Semester 2,Year 3,Female,67,11,2.46,5.88,Unsatisfied,Feedback on assessments was delayed.,5
157,846,10,7,7,4,7,10,7,1,Information Technology,Machine Learning,Prof. Linda Wanjiru,2024 Semester 2,Year 2,Female,65,7,3.05,6.62,Neutral,Overall the learning experience was acceptable.,6
476,912,7,10,7,10,2,7,5,7,Computer Science,Cloud Computing,Prof. Linda Wanjiru,2025 Semester 1,Year 4,Male,45,24,3.61,6.88,Neutral,The presentations were useful but could be more interactive.,9
45,186,6,4,4,4,6,9,10,10,Software Engineering,Machine Learning,Dr. Sarah Johnson,2024 Semester 2,Year 2,Female,65,22,2.71,6.62,Neutral,Assignments were manageable but could include more practical work.,9
372,710,7,2,6,5,7,7,6,10,Data Science,Machine Learning,Prof. Linda Wanjiru,2024 Semester 1,Year 3,Male,71,19,3.28,6.25,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
517,994,8,5,5,2,5,5,9,5,Cyber Security,Artificial Intelligence,Dr. Sarah Johnson,2024 Semester 1,Year 3,Female,86,10,2.49,5.5,Unsatisfied,The presentations were difficult to follow.,6
98,201,8,2,8,9,8,8,9,4,Data Science,Machine Learning,Dr. Grace Njeri,2024 Semester 2,Year 4,Male,50,9,2.22,7.0,Neutral,The presentations were useful but could be more interactive.,9
891,622,9,10,7,7,6,2,8,4,Cyber Security,Computer Networks,Prof. Michael Kimani,2025 Semester 1,Year 2,Female,99,4,3.59,6.62,Neutral,Overall the learning experience was acceptable.,6
744,653,5,6,5,6,6,3,9,2,Information Technology,Artificial Intelligence,Dr. Grace Njeri,2023 Semester 2,Year 2,Female,88,23,2.2,5.25,Unsatisfied,The presentations were difficult to follow.,6
36,704,9,9,8,6,8,4,8,5,Cyber Security,Operating Systems,Dr. James Mwangi,2024 Semester 2,Year 2,Female,80,15,2.54,7.12,Neutral,The presentations were useful but could be more interactive.,9
279,378,9,8,7,2,4,7,2,6,Software Engineering,Database Systems,Dr. James Mwangi,2024 Semester 2,Year 3,Female,72,13,3.71,5.62,Unsatisfied,I would not recommend this course without improvements.,8
348,209,9,8,5,3,3,10,7,2,Computer Science,Artificial Intelligence,Dr. James Mwangi,2023 Semester 2,Year 2,Female,89,2,2.69,5.88,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
496,336,8,10,4,5,6,7,2,3,Cyber Security,Cloud Computing,Dr. Grace Njeri,2024 Semester 2,Year 4,Male,61,2,3.95,5.62,Unsatisfied,The presentations were difficult to follow.,6
301,610,8,10,6,8,2,1,5,1,Cyber Security,Operating Systems,Prof. Linda Wanjiru,2023 Semester 2,Year 3,Male,84,16,3.96,5.12,Unsatisfied,Feedback on assessments was delayed.,5
180,466,9,8,5,5,6,2,10,4,Computer Science,Artificial Intelligence,Prof. Michael Kimani,2025 Semester 1,Year 3,Female,96,9,2.54,6.12,Neutral,Overall the learning experience was acceptable.,6
606,662,10,6,4,5,1,9,6,3,Software Engineering,Artificial Intelligence,Dr. James Mwangi,2024 Semester 1,Year 2,Female,47,13,2.08,5.5,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
98,201,8,2,8,9,8,8,9,4,Data Science,Database Systems,Dr. James Mwangi,2025 Semester 1,Year 4,Female,56,3,3.41,7.0,Neutral,Assignments were manageable but could include more practical work.,9
699,693,7,9,8,1,5,10,3,7,Cyber Security,Computer Networks,Dr. James Mwangi,2024 Semester 1,Year 3,Male,83,9,2.9,6.25,Neutral,Assignments were manageable but could include more practical work.,9
992,543,8,2,4,9,3,3,3,4,Computer Science,Cloud Computing,Prof. Michael Kimani,2023 Semester 2,Year 3,Male,56,13,2.2,4.5,Unsatisfied,Course organization could be significantly improved.,6
115,820,6,5,4,9,2,5,10,7,Information Technology,Data Mining,Dr. James Mwangi,2024 Semester 1,Year 2,Female,46,21,3.42,6.0,Neutral,The presentations were useful but could be more interactive.,9
190,996,6,5,6,10,8,7,8,4,Computer Science,Data Mining,Prof. Michael Kimani,2025 Semester 1,Year 2,Male,90,22,2.06,6.75,Neutral,The presentations were useful but could be more interactive.,9
252,823,7,5,8,3,4,3,1,10,Information Technology,Artificial Intelligence,Dr. James Mwangi,2024 Semester 1,Year 4,Female,66,2,3.74,5.12,Unsatisfied,I would not recommend this course without improvements.,8
980,778,9,4,8,9,8,5,7,4,Software Engineering,Machine Learning,Dr. Grace Njeri,2023 Semester 2,Year 2,Female,67,8,2.28,6.75,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
927,206,10,8,5,4,8,9,10,6,Data Science,Cloud Computing,Dr. Grace Njeri,2024 Semester 1,Year 4,Female,74,9,2.25,7.5,Neutral,Overall the learning experience was acceptable.,6
982,320,9,6,7,4,3,9,10,2,Computer Science,Operating Systems,Prof. Michael Kimani,2024 Semester 2,Year 3,Male,49,16,2.35,6.25,Neutral,Overall the learning experience was acceptable.,6
160,919,10,2,8,5,6,3,8,5,Cyber Security,Machine Learning,Dr. Grace Njeri,2025 Semester 1,Year 4,Female,53,2,3.92,5.88,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
255,109,6,3,5,6,1,6,6,10,Software Engineering,Machine Learning,Prof. Michael Kimani,2024 Semester 2,Year 4,Female,65,6,3.39,5.38,Unsatisfied,Feedback on assessments was delayed.,5
322,665,6,3,4,2,8,5,8,5,Computer Science,Cloud Computing,Dr. Grace Njeri,2023 Semester 2,Year 4,Female,55,22,3.6,5.12,Unsatisfied,Course organization could be significantly improved.,6
127,144,8,6,5,6,3,8,2,6,Cyber Security,Computer Networks,Dr. Grace Njeri,2024 Semester 1,Year 3,Male,49,8,2.8,5.5,Unsatisfied,There were too few opportunities to ask questions.,8
17,807,8,3,4,2,2,4,6,1,Computer Science,Artificial Intelligence,Prof. Michael Kimani,2024 Semester 2,Year 2,Male,79,5,2.67,3.75,Unsatisfied,The presentations were difficult to follow.,6
792,256,6,7,4,5,9,8,6,5,Information Technology,Artificial Intelligence,Prof. Linda Wanjiru,2024 Semester 2,Year 3,Male,71,9,2.47,6.25,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
734,828,8,3,5,2,9,5,6,3,Computer Science,Artificial Intelligence,Dr. Grace Njeri,2024 Semester 1,Year 2,Female,93,1,2.96,5.12,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
565,679,10,6,4,5,10,9,6,7,Computer Science,Artificial Intelligence,Dr. James Mwangi,2024 Semester 1,Year 4,Male,46,9,3.1,7.12,Neutral,Assignments were manageable but could include more practical work.,9
569,743,9,7,7,10,1,5,5,10,Computer Science,Data Mining,Prof. Linda Wanjiru,2025 Semester 1,Year 4,Female,68,10,3.26,6.75,Neutral,The presentations were useful but could be more interactive.,9
322,665,6,3,4,2,8,5,8,5,Software Engineering,Artificial Intelligence,Prof. Michael Kimani,2024 Semester 2,Year 4,Male,75,23,2.51,5.12,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
871,502,6,3,5,1,8,4,7,8,Computer Science,Data Mining,Prof. Linda Wanjiru,2024 Semester 2,Year 4,Female,77,4,3.9,5.25,Unsatisfied,Feedback on assessments was delayed.,5
685,600,7,8,6,10,6,7,7,6,Cyber Security,Data Mining,Dr. Sarah Johnson,2023 Semester 2,Year 4,Male,83,3,2.34,7.12,Neutral,Overall the learning experience was acceptable.,6
791,382,10,10,7,5,2,3,6,3,Information Technology,Computer Networks,Dr. Sarah Johnson,2025 Semester 1,Year 2,Female,74,10,3.93,5.75,Unsatisfied,There were too few opportunities to ask questions.,8
625,860,10,8,4,3,7,1,4,5,Information Technology,Artificial Intelligence,Dr. Grace Njeri,2023 Semester 2,Year 2,Male,90,15,2.03,5.25,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
287,469,10,8,6,1,3,5,8,10,Computer Science,Database Systems,Dr. Grace Njeri,2024 Semester 2,Year 4,Male,81,11,2.96,6.38,Neutral,The course was generally good but some topics needed more explanation.,11
942,442,7,8,5,10,8,3,6,4,Software Engineering,Operating Systems,Dr. James Mwangi,2023 Semester 2,Year 3,Male,95,14,2.67,6.38,Neutral,The presentations were useful but could be more interactive.,9
853,748,5,8,6,1,10,2,4,9,Software Engineering,Machine Learning,Prof. Linda Wanjiru,2024 Semester 2,Year 3,Female,72,6,2.9,5.62,Unsatisfied,Course organization could be significantly improved.,6
662,200,8,4,8,6,8,4,7,1,Cyber Security,Data Mining,Dr. Sarah Johnson,2024 Semester 2,Year 4,Male,75,12,3.14,5.75,Unsatisfied,The presentations were difficult to follow.,6
961,687,5,9,7,9,3,1,9,5,Computer Science,Cloud Computing,Dr. Grace Njeri,2023 Semester 2,Year 2,Male,55,13,2.87,6.0,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
638,299,10,8,5,5,4,3,1,9,Information Technology,Cloud Computing,Prof. Linda Wanjiru,2023 Semester 2,Year 3,Male,67,17,2.83,5.62,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
154,231,10,7,8,1,3,3,3,3,Software Engineering,Operating Systems,Dr. Grace Njeri,2024 Semester 1,Year 3,Male,46,16,3.47,4.75,Unsatisfied,Course organization could be significantly improved.,6
489,529,9,6,6,1,4,10,1,7,Computer Science,Cloud Computing,Dr. Grace Njeri,2024 Semester 1,Year 3,Female,84,3,3.37,5.5,Unsatisfied,Assignments were confusing and lacked clear instructions.,7
385,991,7,4,5,8,9,8,5,1,Software Engineering,Database Systems,Dr. Sarah Johnson,2024 Semester 1,Year 4,Male,85,2,3.67,5.88,Unsatisfied,More practical examples are needed during lectures.,7
985,294,7,5,4,1,6,2,9,6,Software Engineering,Cloud Computing,Dr. Sarah Johnson,2024 Semester 2,Year 3,Female,71,11,2.5,5.0,Unsatisfied,More practical examples are needed during lectures.,7
784,465,5,2,8,8,6,8,2,4,Information Technology,Machine Learning,Dr. Grace Njeri,2023 Semester 2,Year 3,Female,79,9,3.22,5.38,Unsatisfied,Course organization could be significantly improved.,6
103,671,9,8,6,10,10,7,7,8,Data Science,Machine Learning,Prof. Michael Kimani,2025 Semester 1,Year 3,Female,46,3,3.17,8.12,Satisfied,The labs complemented the lectures very well.,7
928,847,7,10,5,7,1,9,10,4,Cyber Security,Data Mining,Dr. Grace Njeri,2024 Semester 2,Year 3,Female,83,18,2.74,6.62,Neutral,Teaching was satisfactory although the pace was sometimes fast.,9
392,697,7,7,6,1,8,10,5,2,Cyber Security,Artificial Intelligence,Dr. Grace Njeri,2025 Semester 1,Year 2,Male,81,20,2.97,5.75,Unsatisfied,Course organization could be significantly improved.,6
810,917,8,6,5,3,7,5,4,8,Information Technology,Computer Networks,Dr. James Mwangi,2023 Semester 2,Year 4,Female,65,15,2.63,5.75,Unsatisfied,The presentations were difficult to follow.,6
245,752,10,7,4,4,4,9,10,7,Software Engineering,Database Systems,Dr. James Mwangi,2024 Semester 2,Year 4,Female,49,14,2.28,6.88,Neutral,Overall the learning experience was acceptable.,6
175,165,6,2,6,2,2,10,2,2,Computer Science,Data Mining,Dr. James Mwangi,2025 Semester 1,Year 2,Female,96,2,2.43,4.0,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
38,454,9,6,6,1,10,8,10,7,Software Engineering,Database Systems,Prof. Michael Kimani,2025 Semester 1,Year 2,Female,89,17,2.21,7.12,Neutral,The presentations were useful but could be more interactive.,9
476,912,7,10,7,10,2,7,5,7,Information Technology,Artificial Intelligence,Prof. Michael Kimani,2024 Semester 1,Year 4,Male,65,22,3.37,6.88,Neutral,Assignments were manageable but could include more practical work.,9
681,788,6,5,6,3,10,4,3,8,Cyber Security,Cloud Computing,Dr. Grace Njeri,2024 Semester 1,Year 3,Male,73,8,3.32,5.62,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
758,886,7,7,5,5,10,1,9,9,Software Engineering,Cloud Computing,Dr. James Mwangi,2024 Semester 1,Year 3,Female,64,10,3.9,6.62,Neutral,Assignments were manageable but could include more practical work.,9
537,4,5,8,5,7,10,7,3,1,Cyber Security,Computer Networks,Prof. Michael Kimani,2024 Semester 2,Year 4,Female,82,18,3.46,5.75,Unsatisfied,The lecturer moved too quickly through difficult topics.,8
866,219,10,4,5,7,9,10,8,3,Computer Science,Artificial Intelligence,Dr. Sarah Johnson,2023 Semester 2,Year 3,Female,64,19,2.1,7.0,Neutral,Overall the learning experience was acceptable.,6
817,666,10,5,6,8,1,2,7,7,Cyber Security,Data Mining,Dr. Grace Njeri,2023 Semester 2,Year 2,Male,94,8,3.77,5.75,Unsatisfied,The presentations were difficult to follow.,6
920,932,6,6,4,5,5,3,6,1,Cyber Security,Computer Networks,Prof. Linda Wanjiru,2024 Semester 1,Year 3,Male,69,8,3.73,4.5,Unsatisfied,There were too few opportunities to ask questions.,8
407,44,8,9,5,3,6,9,4,9,Data Science,Artificial Intelligence,Dr. Grace Njeri,2024 Semester 1,Year 3,Male,46,3,2.89,6.62,Neutral,Overall the learning experience was acceptable.,6
524,602,5,3,6,2,8,10,3,1,Data Science,Operating Systems,Prof. Linda Wanjiru,2024 Semester 1,Year 3,Male,76,3,3.17,4.75,Unsatisfied,The presentations were difficult to follow.,6
827,173,5,7,5,10,10,10,3,10,Data Science,Machine Learning,Dr. James Mwangi,2025 Semester 1,Year 4,Male,70,12,3.95,7.5,Neutral,Assignments were manageable but could include more practical work.,9
